Index	Date	Trigger	A Flow velocity [m/s]	A Mass flow rate [kg/h]	A Mass (+) [kg]	A Mass (-) [kg]	A Sound speed [m/s]	A Transducer temp. (->) [°C]	A Transducer temp. (>-) [°C]	A Amplitude [%]	A Gain [dB]	A Quality [%]	A Volumetric flow rate [m³/h]	A SCNR [dB]	A SNR [dB]	A VariAmp [%]	A VariTime [%]	A Diag.: error bits	A Event trigger R1	A Event trigger R2	A Event trigger R3	A Event trigger R4	A NoiseTrek activated	A Gain  > limit	A Flow vel. > limit	A Flow vel. < cut-off flow	A Pig detected	A FastFood activated	A Transducer temp. violation	A Last value is held	A Fluid temp. (Calculated) [°C]
478	11/22/2025 1:51:07 AM		2.0239999294281	392.073646187782	3179.31714396785	∞	519.268005371094	144	146	30	104.300003051758	52	103.079579025507	14	8	10	102	0	0	0	0	0	0	0	0	0	0	0	0	0	146.262626262626
479	11/22/2025 1:51:17 AM		2.04099988937378	395.354497432709	3180.41699428345	∞	529.242980957031	144	146	30	104.300003051758	83	103.945369273424	15	7	8	81	0	0	0	0	0	0	0	0	0	0	0	0	0	146.262626262626
480	11/22/2025 1:51:27 AM		2.04500007629395	396.13636136055	3181.50753497939	∞	532.982971191406	144	146	30	104.300003051758	48	104.149083048105	12	8	8	91	0	0	0	0	0	0	0	0	0	0	0	0	0	146.262626262626
481	11/22/2025 1:51:37 AM		1.99100005626678	385.65072119236	3182.50310054655	∞	513.892028808594	144	146	30	104.300003051758	81	101.398933678865	14	8	8	76	0	0	0	0	0	0	0	0	0	0	0	0	0	146.262626262626
482	11/22/2025 1:51:47 AM		1.99100005626678	385.627734661102	3183.7198701785	∞	513.758972167969	144	146	30	104.300003051758	87	101.398933678865	15	8	8	93	0	0	0	0	0	0	0	0	0	0	0	0	0	146.262626262626
483	11/22/2025 1:51:57 AM		1.97599995136261	382.895851135254	3184.76403724636	∞	519.163024902344	144	146	30	104.300003051758	61	100.635007023811	17	8	8	61	0	0	0	0	0	0	0	0	0	0	0	0	0	146.262626262626
484	11/22/2025 1:52:07 AM		1.932000041008	374.213862419128	3185.74693880092	∞	514.130004882812	144	146	30	104.300003051758	80	98.3941420912743	15	9	7	89	0	0	0	0	0	0	0	0	0	0	0	0	0	146.262626262626
485	11/22/2025 1:52:17 AM		NaN	NaN	∞	∞	513.557006835938	144	146	30	104.300003051758	64	NaN	15	8	6	119	3	0	0	0	0	0	0	0	0	0	0	0	0	146.262626262626
486	11/22/2025 1:52:27 AM		1.76699995994568	342.374271154404	3187.70197552677	∞	513.435974121094	144	146	30	104.300003051758	57	89.9909153580666	14	8	9	81	0	0	0	0	0	0	0	0	0	0	0	0	0	146.262626262626
487	11/22/2025 1:52:37 AM		1.78900003433228	346.597838401794	3188.58210428666	∞	513.546020507812	144	146	30	104.300003051758	65	91.1113478243351	15	7	9	94	0	0	0	0	0	0	0	0	0	0	0	0	0	146.262626262626
488	11/22/2025 1:52:47 AM		1.81299996376038	351.313269138336	3189.65111555393	∞	513.456970214844	144	146	30	104.300003051758	81	92.3336371779442	15	8	10	102	0	0	0	0	0	0	0	0	0	0	0	0	0	146.262626262626
489	11/22/2025 1:52:57 AM		1.8289999961853	354.384130239487	3190.56939548488	∞	513.413024902344	144	146	30	104.300003051758	51	93.1484922766685	15	9	9	72	0	0	0	0	0	0	0	0	0	0	0	0	0	146.262626262626
490	11/22/2025 1:53:07 AM		1.94400000572205	376.545721292496	3191.60838235032	∞	513.328002929688	144	146	30	104.300003051758	87	99.0052901208401	17	7	10	102	0	0	0	0	0	0	0	0	0	0	0	0	0	146.262626262626
491	11/22/2025 1:53:17 AM		1.91600000858307	371.129429340363	3192.73375510286	∞	513.359008789062	144	146	30	104.300003051758	88	97.5792869925499	16	8	8	87	0	0	0	0	0	0	0	0	0	0	0	0	0	146.262626262626
492	11/22/2025 1:53:27 AM		1.90400004386902	368.87766122818	3193.69007318702	∞	513.557006835938	144	145	30	104.300003051758	78	96.9681456685066	16	8	8	68	0	0	0	0	0	0	0	0	0	0	0	0	0	145.757575757576
493	11/22/2025 1:53:37 AM		1.88199996948242	364.614987373352	3194.7683320367	∞	513.325012207031	144	146	30	104.300003051758	87	95.8477132022381	16	8	8	76	0	0	0	0	0	0	0	0	0	0	0	0	0	146.262626262626
494	11/22/2025 1:53:47 AM		1.99000000953674	385.470262169838	3195.79444192585	∞	513.276000976562	144	146	30	104.300003051758	93	101.348005235195	16	9	7	79	0	0	0	0	0	0	0	0	0	0	0	0	0	146.262626262626
495	11/22/2025 1:53:57 AM		2.09400010108948	405.724534392357	3196.98522633549	∞	513.35302734375	144	145	30	104.300003051758	88	106.644583493471	20	9	6	94	0	0	0	0	0	0	0	0	0	0	0	0	0	145.757575757576
496	11/22/2025 1:54:07 AM		2.04999995231628	397.198006510735	3198.04242698338	∞	513.458984375	144	145	30	104.300003051758	86	104.403725266457	17	8	7	81	0	0	0	0	0	0	0	0	0	0	0	0	0	145.757575757576
497	11/22/2025 1:54:17 AM		2	387.480363249779	3199.06664286416	∞	513.453002929688	144	146	30	104.300003051758	89	101.85729637742	18	8	6	91	0	0	0	0	0	0	0	0	0	0	0	0	0	146.262626262626
498	11/22/2025 1:54:27 AM		1.99500000476837	386.589762568474	3200.08875827354	∞	513.348999023438	144	146	30	104.300003051758	93	101.602647453547	17	7	6	112	0	0	0	0	0	0	0	0	0	0	0	0	0	146.262626262626
499	11/22/2025 1:54:37 AM		1.90900003910065	369.802379608154	3201.21396560085	∞	513.377014160156	144	146	30	104.300003051758	76	97.222787886858	19	8	7	123	0	0	0	0	0	0	0	0	0	0	0	0	0	146.262626262626
500	11/22/2025 1:54:47 AM		NaN	NaN	∞	∞	514.106994628906	144	146	30	104.300003051758	21	NaN	13	7	8	93	3	0	0	0	0	0	0	0	0	0	0	0	0	146.262626262626
501	11/22/2025 1:54:57 AM		1.8309999704361	354.719513654709	3203.2145165154	∞	513.801025390625	144	146	30	104.300003051758	70	93.2503491640091	18	7	10	94	0	0	0	0	0	0	0	0	0	0	0	0	0	146.262626262626
502	11/22/2025 1:55:07 AM		1.81500005722046	351.64886713028	3204.21103367817	∞	513.47998046875	144	146	30	104.300003051758	54	92.4354940652847	18	8	6	82	0	0	0	0	0	0	0	0	0	0	0	0	0	146.262626262626
503	11/22/2025 1:55:17 AM		NaN	NaN	∞	∞	513.456970214844	144	145	30	104.300003051758	59	NaN	16	8	9	111	3	0	0	0	0	0	0	0	0	0	0	0	0	145.757575757576
504	11/22/2025 1:55:27 AM		NaN	NaN	∞	∞	∞	144	146	30	104.300003051758	0	NaN	18	8	10	101	2	0	0	0	0	0	0	0	0	0	0	0	0	146.262626262626
505	11/22/2025 1:55:37 AM		1.81700003147125	351.971778273582	3205.97013771769	∞	513.47998046875	144	146	30	104.300003051758	45	92.5373509526253	18	7	10	93	0	0	0	0	0	0	0	0	0	0	0	0	0	146.262626262626
506	11/22/2025 1:55:47 AM		NaN	NaN	∞	∞	513.482971191406	144	146	30	104.300003051758	11	NaN	18	6	8	133	3	0	0	0	0	0	0	0	0	0	0	0	0	146.262626262626
507	11/22/2025 1:55:57 AM		1.88199996948242	364.601790904999	3209.10109826041	∞	514.169006347656	144	146	30	104.300003051758	64	95.8477132022381	16	7	9	147	0	0	0	0	0	0	0	0	0	0	0	0	0	146.262626262626
508	11/22/2025 1:56:07 AM		1.95700001716614	379.154035449028	3210.10701181603	∞	513.630004882812	144	146	30	104.300003051758	76	99.6673598885536	14	7	7	103	0	0	0	0	0	0	0	0	0	0	0	0	0	146.262626262626
509	11/22/2025 1:56:17 AM		1.942999958992	376.467829942703	3211.21892406655	∞	513.955993652344	144	146	30	104.300003051758	56	98.9543616771698	14	6	8	127	0	0	0	0	0	0	0	0	0	0	0	0	0	146.262626262626
510	11/22/2025 1:56:27 AM		NaN	NaN	∞	∞	∞	144	146	30	104.300003051758	78	NaN	13	7	6	86	2	0	0	0	0	0	0	0	0	0	0	0	0	146.262626262626
511	11/22/2025 1:56:37 AM		1.96800005435944	381.253400444984	3213.34083385629	∞	515.234008789062	144	146	30	104.300003051758	67	100.227579474449	12	8	7	120	0	0	0	0	0	0	0	0	0	0	0	0	0	146.262626262626
512	11/22/2025 1:56:47 AM		1.96399998664856	380.420681834221	3214.32160105047	∞	513.825988769531	144	145	30	104.300003051758	76	100.023858994246	11	8	7	116	0	0	0	0	0	0	0	0	0	0	0	0	0	145.757575757576
513	11/22/2025 1:56:57 AM		1.89800000190735	367.783159017563	3215.42368867112	∞	517.632019042969	144	146	30	104.300003051758	28	96.6625683009624	12	8	7	156	0	0	0	0	0	0	0	0	0	0	0	0	0	146.262626262626
514	11/22/2025 1:57:07 AM		1.83000004291534	354.443138837814	3216.35045405341	∞	513.568969726562	144	146	30	104.300003051758	47	93.1994207203388	12	8	6	117	0	0	0	0	0	0	0	0	0	0	0	0	0	146.262626262626
515	11/22/2025 1:57:17 AM		NaN	NaN	∞	∞	513.244995117188	144	146	30	104.300003051758	6	NaN	12	8	7	161	3	0	0	0	0	0	0	0	0	0	0	0	0	146.262626262626
516	11/22/2025 1:57:27 AM		NaN	NaN	∞	∞	∞	144	146	30	104.300003051758	0	NaN	13	7	9	139	2	0	0	0	0	0	0	0	0	0	0	0	0	146.262626262626
517	11/22/2025 1:57:37 AM		1.74600005149841	338.342696428299	3219.10687689347	∞	513.52001953125	144	146	30	104.300003051758	61	88.9214180409908	14	7	10	111	0	0	0	0	0	0	0	0	0	0	0	0	0	146.262626262626
518	11/22/2025 1:57:47 AM		1.71300005912781	331.841719150543	3220.05141664905	∞	513.585021972656	144	146	30	104.300003051758	82	87.2407726943493	15	7	8	131	0	0	0	0	0	0	0	0	0	0	0	0	0	146.262626262626
519	11/22/2025 1:57:57 AM		1.85599994659424	359.53560769558	3221.12468363209	∞	513.844970703125	144	146	30	104.300003051758	84	94.5235669612885	14	7	9	112	0	0	0	0	0	0	0	0	0	0	0	0	0	146.262626262626
520	11/22/2025 1:58:07 AM		2.23499989509583	432.939729094505	3222.2816620828	∞	513.578979492188	144	146	30	104.300003051758	12	113.82552087307	12	8	7	99	0	0	0	0	0	0	0	0	0	0	0	0	0	146.262626262626
521	11/22/2025 1:58:17 AM		1.90199995040894	368.495392799377	3223.29254466159	∞	513.789001464844	144	146	30	104.300003051758	91	96.8662887811661	14	7	9	93	0	0	0	0	0	0	0	0	0	0	0	0	0	146.262626262626
522	11/22/2025 1:58:27 AM		2.03600001335144	394.483825564384	3224.39069213582	∞	515.77099609375	144	146	30	104.300003051758	91	103.690727055073	13	9	9	86	0	0	0	0	0	0	0	0	0	0	0	0	0	146.262626262626
523	11/22/2025 1:58:37 AM		2.00799989700317	388.931196928024	3225.42647477849	∞	516.908020019531	144	146	30	104.300003051758	78	102.264723926783	13	8	7	90	0	0	0	0	0	0	0	0	0	0	0	0	0	146.262626262626
524	11/22/2025 1:58:47 AM		2.06200003623962	399.568569660187	3226.45606572418	∞	515.668029785156	144	146	30	104.300003051758	73	105.0148665905	19	8	6	121	0	0	0	0	0	0	0	0	0	0	0	0	0	146.262626262626
525	11/22/2025 1:58:57 AM		1.99300003051758	386.172839999199	3227.59821578352	∞	518.349975585938	144	146	30	104.300003051758	49	101.500790566206	19	7	7	92	0	0	0	0	0	0	0	0	0	0	0	0	0	146.262626262626
526	11/22/2025 1:59:07 AM		2.10500001907349	407.840234041214	3228.63708398728	∞	516.945007324219	144	146	30	104.300003051758	68	107.204803079367	12	7	8	112	0	0	0	0	0	0	0	0	0	0	0	0	0	146.262626262626
527	11/22/2025 1:59:17 AM		1.94900000095367	377.660527825356	3229.74957879125	∞	513.278991699219	144	146	30	104.300003051758	59	99.2599323391914	14	7	10	134	0	0	0	0	0	0	0	0	0	0	0	0	0	146.262626262626
528	11/22/2025 1:59:27 AM		1.89600002765656	367.300441861153	3230.74197559669	∞	513.309997558594	144	146	30	104.300003051758	30	96.5607114136219	13	7	7	153	0	0	0	0	0	0	0	0	0	0	0	0	0	146.262626262626
529	11/22/2025 1:59:37 AM		NaN	NaN	∞	∞	514.405029296875	144	145	30	104.300003051758	27	NaN	13	7	9	199	3	0	0	0	0	0	0	0	0	0	0	0	0	145.757575757576
530	11/22/2025 1:59:47 AM		1.71700000762939	332.637423276901	3232.61944563924	∞	513.622985839844	144	145	30	104.300003051758	22	87.4444864690304	13	7	9	137	0	0	0	0	0	0	0	0	0	0	0	0	0	145.757575757576
531	11/22/2025 1:59:57 AM		2.17899990081787	422.173181176186	3233.77823655545	∞	513.565979003906	144	145	30	104.300003051758	65	110.973521322012	13	6	7	97	0	0	0	0	0	0	0	0	0	0	0	0	0	145.757575757576
532	11/22/2025 2:00:07 AM		NaN	NaN	∞	∞	513.752014160156	144	145	30	104.300003051758	7	NaN	15	7	11	52	3	0	0	0	0	0	0	0	0	0	0	0	0	145.757575757576
533	11/22/2025 2:00:17 AM		NaN	NaN	∞	∞	∞	144	145	30	104.300003051758	0	NaN	15	7	12	42	2	0	0	0	0	0	0	0	0	0	0	0	0	145.757575757576
534	11/22/2025 2:00:27 AM		NaN	NaN	∞	∞	520.1259765625	144	145	30	104.300003051758	74	NaN	13	8	12	57	3	0	0	0	0	0	0	0	0	0	0	0	0	145.757575757576
535	11/22/2025 2:00:37 AM		NaN	NaN	∞	∞	519.961975097656	144	145	30	104.300003051758	29	NaN	18	7	10	51	3	0	0	0	0	0	0	0	0	0	0	0	0	145.757575757576
536	11/22/2025 2:00:47 AM		NaN	NaN	∞	∞	522.039001464844	144	145	30	104.300003051758	62	NaN	14	8	11	48	3	0	0	0	0	0	0	0	0	0	0	0	0	145.757575757576
537	11/22/2025 2:00:57 AM		2.92600011825562	566.764229536057	3243.74662843585	∞	517.911010742188	144	145	31	102.809997558594	77	149.017216265202	19	7	12	57	0	0	0	0	0	0	0	0	0	0	0	0	0	145.757575757576
538	11/22/2025 2:01:07 AM		NaN	NaN	∞	∞	∞	144	145	30	104.300003051758	74	NaN	17	6	9	47	2	0	0	0	0	0	0	0	0	0	0	0	0	145.757575757576
539	11/22/2025 2:01:17 AM		NaN	NaN	∞	∞	∞	144	146	30	104.300003051758	0	NaN	17	7	11	33	2	0	0	0	0	0	0	0	0	0	0	0	0	146.262626262626
540	11/22/2025 2:01:27 AM		NaN	NaN	∞	∞	∞	144	145	30	104.300003051758	0	NaN	15	7	10	235	2	0	0	0	0	0	0	0	0	0	0	0	0	145.757575757576
541	11/22/2025 2:01:37 AM		NaN	NaN	∞	∞	∞	144	145	30	104.300003051758	0	NaN	15	7	12	252	2	0	0	0	0	0	0	0	0	0	0	0	0	145.757575757576
542	11/22/2025 2:01:47 AM		NaN	NaN	∞	∞	517.361999511719	144	145	30	104.300003051758	23	NaN	13	8	9	30	3	0	0	0	0	0	0	0	0	0	0	0	0	145.757575757576
543	11/22/2025 2:01:57 AM		NaN	NaN	∞	∞	517.338989257812	144	145	30	104.300003051758	92	NaN	13	7	9	48	3	0	0	0	0	0	0	0	0	0	0	0	0	145.757575757576
544	11/22/2025 2:02:07 AM		NaN	NaN	∞	∞	∞	144	145	30	104.300003051758	0	NaN	13	8	10	33	2	0	0	0	0	0	0	0	0	0	0	0	0	145.757575757576
545	11/22/2025 2:02:17 AM		NaN	NaN	∞	∞	517.273986816406	144	145	30	104.300003051758	39	NaN	12	8	12	38	3	0	0	0	0	0	0	0	0	0	0	0	0	145.757575757576
546	11/22/2025 2:02:27 AM		NaN	NaN	∞	∞	517.255981445312	144	145	31	102.809997558594	24	NaN	13	10	11	31	3	0	0	0	0	0	0	0	0	0	0	0	0	145.757575757576
547	11/22/2025 2:02:37 AM		NaN	NaN	∞	∞	∞	144	145	31	102.809997558594	0	NaN	15	9	10	254	2	0	0	0	0	0	0	0	0	0	0	0	0	145.757575757576
548	11/22/2025 2:02:47 AM		NaN	NaN	∞	∞	∞	144	145	31	102.809997558594	0	NaN	15	8	11	28	2	0	0	0	0	0	0	0	0	0	0	0	0	145.757575757576
549	11/22/2025 2:02:57 AM		NaN	NaN	∞	∞	518.182006835938	144	145	31	102.809997558594	58	NaN	13	8	11	30	3	0	0	0	0	0	0	0	0	0	0	0	0	145.757575757576
550	11/22/2025 2:03:07 AM		NaN	NaN	∞	∞	∞	144	145	30	104.300003051758	0	NaN	13	8	10	35	2	0	0	0	0	0	0	0	0	0	0	0	0	145.757575757576
551	11/22/2025 2:03:17 AM		NaN	NaN	∞	∞	∞	144	145	30	104.300003051758	0	NaN	13	7	11	45	2	0	0	0	0	0	0	0	0	0	0	0	0	145.757575757576
552	11/22/2025 2:03:27 AM		NaN	NaN	∞	∞	∞	144	145	30	104.300003051758	0	NaN	13	8	10	33	2	0	0	0	0	0	0	0	0	0	0	0	0	145.757575757576
553	11/22/2025 2:03:37 AM		NaN	NaN	∞	∞	∞	144	145	30	104.300003051758	0	NaN	13	7	11	24	2	0	0	0	0	0	0	0	0	0	0	0	0	145.757575757576
554	11/22/2025 2:03:47 AM		NaN	NaN	∞	∞	∞	144	145	30	104.300003051758	0	NaN	13	7	11	26	2	0	0	0	0	0	0	0	0	0	0	0	0	145.757575757576
555	11/22/2025 2:03:57 AM		NaN	NaN	∞	∞	∞	144	145	30	104.300003051758	0	NaN	13	8	10	254	2	0	0	0	0	0	0	0	0	0	0	0	0	145.757575757576
556	11/22/2025 2:04:07 AM		NaN	NaN	∞	∞	∞	144	145	30	104.300003051758	0	NaN	13	8	12	33	2	0	0	0	0	0	0	0	0	0	0	0	0	145.757575757576
557	11/22/2025 2:04:17 AM		NaN	NaN	∞	∞	∞	144	145	30	104.300003051758	0	NaN	13	8	12	29	2	0	0	0	0	0	0	0	0	0	0	0	0	145.757575757576
558	11/22/2025 2:04:27 AM		NaN	NaN	∞	∞	687.898010253906	144	145	30	104.300003051758	21	NaN	15	8	11	24	3	0	0	0	0	0	0	0	0	0	0	0	0	145.757575757576
559	11/22/2025 2:04:37 AM		NaN	NaN	∞	∞	∞	144	145	31	102.809997558594	0	NaN	15	8	11	27	2	0	0	0	0	0	0	0	0	0	0	0	0	145.757575757576
560	11/22/2025 2:04:47 AM		NaN	NaN	∞	∞	∞	144	145	31	102.809997558594	0	NaN	17	8	12	48	2	0	0	0	0	0	0	0	0	0	0	0	0	145.757575757576
561	11/22/2025 2:04:57 AM		NaN	NaN	∞	∞	∞	144	145	30	104.300003051758	0	NaN	17	7	12	42	2	0	0	0	0	0	0	0	0	0	0	0	0	145.757575757576
562	11/22/2025 2:05:07 AM		NaN	NaN	∞	∞	513.137023925781	144	145	30	104.300003051758	32	NaN	17	7	12	53	3	0	0	0	0	0	0	0	0	0	0	0	0	145.757575757576
563	11/22/2025 2:05:17 AM		NaN	NaN	∞	∞	513.088012695312	144	145	30	104.300003051758	74	NaN	14	7	13	73	3	0	0	0	0	0	0	0	0	0	0	0	0	145.757575757576
564	11/22/2025 2:05:27 AM		NaN	NaN	∞	∞	513.101013183594	144	145	30	104.300003051758	62	NaN	16	7	12	40	3	0	0	0	0	0	0	0	0	0	0	0	0	145.757575757576
565	11/22/2025 2:05:37 AM		NaN	NaN	∞	∞	∞	144	145	30	104.300003051758	0	NaN	16	7	10	45	2	0	0	0	0	0	0	0	0	0	0	0	0	145.757575757576
566	11/22/2025 2:05:47 AM		NaN	NaN	∞	∞	∞	144	145	30	104.300003051758	0	NaN	16	7	11	41	2	0	0	0	0	0	0	0	0	0	0	0	0	145.757575757576
567	11/22/2025 2:05:57 AM		NaN	NaN	∞	∞	∞	144	145	30	104.300003051758	0	NaN	16	8	11	38	2	0	0	0	0	0	0	0	0	0	0	0	0	145.757575757576
568	11/22/2025 2:06:07 AM		NaN	NaN	∞	∞	∞	144	145	30	104.300003051758	0	NaN	16	8	10	36	2	0	0	0	0	0	0	0	0	0	0	0	0	145.757575757576
569	11/22/2025 2:06:17 AM		NaN	NaN	∞	∞	∞	144	145	30	104.300003051758	0	NaN	16	8	11	43	2	0	0	0	0	0	0	0	0	0	0	0	0	145.757575757576
570	11/22/2025 2:06:27 AM		NaN	NaN	∞	∞	∞	144	145	30	104.300003051758	0	NaN	16	8	11	40	2	0	0	0	0	0	0	0	0	0	0	0	0	145.757575757576
571	11/22/2025 2:06:37 AM		NaN	NaN	∞	∞	∞	144	145	30	104.300003051758	0	NaN	16	8	12	49	2	0	0	0	0	0	0	0	0	0	0	0	0	145.757575757576
572	11/22/2025 2:06:47 AM		NaN	NaN	∞	∞	∞	144	145	30	104.300003051758	55	NaN	16	9	12	∞	2	0	0	0	0	0	0	0	0	0	0	0	0	145.757575757576
573	11/22/2025 2:06:57 AM		NaN	NaN	∞	∞	514.015991210938	144	145	30	104.300003051758	35	NaN	15	8	9	53	3	0	0	0	0	0	0	0	0	0	0	0	0	145.757575757576
574	11/22/2025 2:07:07 AM		NaN	NaN	∞	∞	513.572021484375	144	145	30	104.300003051758	66	NaN	15	7	9	45	3	0	0	0	0	0	0	0	0	0	0	0	0	145.757575757576
575	11/22/2025 2:07:17 AM		NaN	NaN	∞	∞	∞	144	145	30	104.300003051758	0	NaN	15	7	11	49	2	0	0	0	0	0	0	0	0	0	0	0	0	145.757575757576
576	11/22/2025 2:07:27 AM		NaN	NaN	∞	∞	∞	144	145	31	102.809997558594	0	NaN	0	∞	∞	∞	0	0	0	0	0	0	0	0	0	0	0	0	0	145.757575757576
577	11/22/2025 2:07:37 AM		NaN	NaN	∞	∞	521.684997558594	144	145	31	102.809997558594	18	NaN	16	7	13	44	3	0	0	0	0	0	0	0	0	0	0	0	0	145.757575757576
578	11/22/2025 2:07:47 AM		2.86100006103516	554.191696643829	3267.16427025811	∞	523.835021972656	144	145	31	102.809997558594	60	145.706860721111	13	8	12	34	0	0	0	0	0	0	0	0	0	0	0	0	0	145.757575757576
579	11/22/2025 2:07:57 AM		NaN	NaN	∞	∞	∞	144	145	30	104.300003051758	60	NaN	14	8	12	42	2	0	0	0	0	0	0	0	0	0	0	0	0	145.757575757576
580	11/22/2025 2:08:07 AM		NaN	NaN	∞	∞	∞	144	145	30	104.300003051758	0	NaN	16	7	10	41	2	0	0	0	0	0	0	0	0	0	0	0	0	145.757575757576
581	11/22/2025 2:08:17 AM		NaN	NaN	∞	∞	∞	144	145	30	104.300003051758	0	NaN	16	7	10	37	2	0	0	0	0	0	0	0	0	0	0	0	0	145.757575757576
582	11/22/2025 2:08:27 AM		NaN	NaN	∞	∞	∞	144	145	30	104.300003051758	0	NaN	16	7	11	52	2	0	0	0	0	0	0	0	0	0	0	0	0	145.757575757576
583	11/22/2025 2:08:37 AM		NaN	NaN	∞	∞	∞	144	145	30	104.300003051758	0	NaN	16	7	9	30	2	0	0	0	0	0	0	0	0	0	0	0	0	145.757575757576
584	11/22/2025 2:08:47 AM		NaN	NaN	∞	∞	∞	144	145	30	104.300003051758	0	NaN	16	7	10	20	2	0	0	0	0	0	0	0	0	0	0	0	0	145.757575757576
585	11/22/2025 2:08:57 AM		NaN	NaN	∞	∞	∞	144	145	30	104.300003051758	0	NaN	16	8	10	28	2	0	0	0	0	0	0	0	0	0	0	0	0	145.757575757576
586	11/22/2025 2:09:07 AM		NaN	NaN	∞	∞	∞	144	145	30	104.300003051758	0	NaN	16	8	10	31	2	0	0	0	0	0	0	0	0	0	0	0	0	145.757575757576
587	11/22/2025 2:09:17 AM		NaN	NaN	∞	∞	∞	144	145	30	104.300003051758	0	NaN	16	8	11	40	2	0	0	0	0	0	0	0	0	0	0	0	0	145.757575757576
588	11/22/2025 2:09:27 AM		NaN	NaN	∞	∞	523.994018554688	144	145	30	104.300003051758	51	NaN	17	8	10	43	3	0	0	0	0	0	0	0	0	0	0	0	0	145.757575757576
589	11/22/2025 2:09:37 AM		2.8970000743866	561.314517259598	3271.42710291089	∞	514.27197265625	144	145	30	104.300003051758	57	147.540284693241	19	8	11	69	0	0	0	0	0	0	0	0	0	0	0	0	0	145.757575757576
590	11/22/2025 2:09:47 AM		NaN	NaN	∞	∞	514.6669921875	144	145	31	102.809997558594	33	NaN	20	8	13	44	3	0	0	0	0	0	0	0	0	0	0	0	0	145.757575757576
591	11/22/2025 2:09:57 AM		NaN	NaN	∞	∞	514.341979980469	144	145	31	102.809997558594	53	NaN	21	7	14	41	3	0	0	0	0	0	0	0	0	0	0	0	0	145.757575757576
592	11/22/2025 2:10:07 AM		NaN	NaN	∞	∞	524.151977539062	144	145	31	102.809997558594	23	NaN	0	∞	∞	∞	0	0	0	0	0	0	0	0	0	0	0	0	0	145.757575757576
593	11/22/2025 2:10:17 AM		2.98099994659424	577.557921409607	3277.49556166547	∞	527.593994140625	144	145	31	102.809997558594	57	151.818300783634	19	7	15	35	0	0	0	0	0	0	0	0	0	0	0	0	0	145.757575757576
594	11/22/2025 2:10:27 AM		NaN	NaN	∞	∞	514.211975097656	144	145	31	102.809997558594	67	NaN	21	6	14	34	3	0	0	0	0	0	0	0	0	0	0	0	0	145.757575757576
595	11/22/2025 2:10:37 AM		NaN	NaN	∞	∞	514.650024414062	144	145	31	102.809997558594	80	NaN	15	7	12	48	3	0	0	0	0	0	0	0	0	0	0	0	0	145.757575757576
596	11/22/2025 2:10:47 AM		NaN	NaN	∞	∞	513.702026367188	144	145	31	102.809997558594	71	NaN	19	7	11	58	3	0	0	0	0	0	0	0	0	0	0	0	0	145.757575757576
597	11/22/2025 2:10:57 AM		NaN	NaN	∞	∞	514.148010253906	144	145	31	102.809997558594	79	NaN	16	7	11	41	3	0	0	0	0	0	0	0	0	0	0	0	0	145.757575757576
598	11/22/2025 2:11:07 AM		2.98499989509583	578.301268815994	3285.23357059675	∞	514.085021972656	144	145	31	102.809997558594	75	152.022014558315	19	8	13	34	0	0	0	0	0	0	0	0	0	0	0	0	0	145.757575757576
599	11/22/2025 2:11:17 AM		3.16100001335144	612.35808134079	3287.56019680071	∞	542.859008789062	144	145	31	102.809997558594	23	160.985447466373	0	∞	∞	∞	0	0	0	0	0	0	0	0	0	0	0	0	0	145.757575757576
600	11/22/2025 2:11:27 AM		2.87400007247925	556.809854507446	3288.94921897966	∞	525.234008789062	144	145	31	102.809997558594	34	146.368923783302	19	9	13	45	0	0	0	0	0	0	0	0	0	0	0	0	0	145.757575757576
601	11/22/2025 2:11:37 AM		2.8529999256134	552.660477161407	3290.69323167447	∞	518.31201171875	144	145	31	102.809997558594	22	145.299433171749	12	7	13	60	0	0	0	0	0	0	0	0	0	0	0	0	0	145.757575757576
602	11/22/2025 2:11:47 AM		2.8289999961853	547.977608442307	3292.10120914373	∞	529.861999511719	144	145	31	102.809997558594	2	144.077137112617	17	7	16	72	0	0	0	0	0	0	0	0	0	0	0	0	0	145.757575757576
603	11/22/2025 2:11:57 AM		2.63599991798401	510.736209154129	3293.6400780255	∞	518.47802734375	144	145	31	102.809997558594	66	134.247913956642	10	6	12	63	0	0	0	0	0	0	0	0	0	0	0	0	0	145.757575757576
604	11/22/2025 2:12:07 AM		2.625	508.617049455643	3294.94205528367	∞	520.184020996094	144	145	31	102.809997558594	68	133.687694370747	13	7	10	82	0	0	0	0	0	0	0	0	0	0	0	0	0	145.757575757576
605	11/22/2025 2:12:17 AM		NaN	NaN	∞	∞	523.208984375	144	145	31	102.809997558594	42	NaN	12	8	10	55	3	0	0	0	0	0	0	0	0	0	0	0	0	145.757575757576
606	11/22/2025 2:12:27 AM		NaN	NaN	∞	∞	522.635986328125	144	145	31	102.809997558594	18	NaN	14	9	12	48	3	0	0	0	0	0	0	0	0	0	0	0	0	145.757575757576
607	11/22/2025 2:12:37 AM		2.53299999237061	490.76292514801	3299.19404189531	∞	521.948974609375	144	145	30	104.300003051758	55	129.002264142036	16	7	15	57	0	0	0	0	0	0	0	0	0	0	0	0	0	145.757575757576
